latitud,longitud,comuna
"-34,6550187","-58,4853973",9
"-34,6569468","-58,4877367",9
"-34,6589249","-58,4901322",9
"-34,6075944","-58,4062375",3
"-34,6201305","-58,3663405",1
"-34,6197859","-58,3663796",1
"-34,6167265","-58,3667325",1
"-34,6164814","-58,3667604",1
"-34,6163182","-58,3667813",1
"-34,6132815","-58,3671228",1
"-34,6131613","-58,3671363",1
"-34,6130065","-58,3671536",1
"-34,6108333","-58,3673988",1
"-34,6105122","-58,3674614",1
"-34,6025421","-58,3683333",1
"-34,5980173","-58,3697603",1
"-34,5923034","-58,3720303",1
"-34,5759212","-58,5069352",12
"-34,5868645","-58,3957708",2
"-34,644337","-58,46449",7
"-34,6444638","-58,464197",7
"-34,665008","-58,490829",9
"-34,650425","-58,470709",9
"-34,6686388","-58,494163",8
"-34,6002616","-58,37055",1
"-34,557004","-58,4608631",13
"-34,5565946","-58,4612061",13
"-34,5387657","-58,4759951",12
"-34,538727","-58,4755663",13
"-34,5389409","-58,4754503",13
"-34,5632014","-58,4555204",13
"-34,56356","-58,45524",13
"-34,5642664","-58,4549589",13
"-34,5659335","-58,4528504",13
"-34,5874937","-58,4545029",15
"-34,5875596","-58,454383",15
"-34,639312","-58,527108",9
"-34,6392769","-58,5267101",9
"-34,6391072","-58,527386",9
"-34,6390618","-58,526833",9
"-34,6390472","-58,5262243",9
"-34,6533199","-58,4158065",4
"-34,60115","-58,3705125",1
"-34,545645","-58,470688",13
"-34,6160662","-58,3689749",1
"-34,6324567","-58,5015198",10
"-34,6319984","-58,5006301",10
"-34,638993","-58,5257474",9
"-34,6392067","-58,5258717",9
"-34,6391368","-58,5254142",9
"-34,6389433","-58,5249222",9
"-34,6389038","-58,5243677",9
"-34,639094","-58,5245052",9
"-34,6391265","-58,5247824",9
"-34,650512","-58,4164627",4
"-34,6543352","-58,4165495",4
"-34,630281","-58,3956603",4
"-34,62758","-58,3809222",1
"-34,654118","-58,4165387",4
"-34,6528797","-58,4163096",4
"-34,6531293","-58,4164773",4
"-34,6516676","-58,4164823",4
"-34,6499727","-58,4161894",4
"-34,6509975","-58,4162064",4
"-34,5873448","-58,4544225",15
"-34,5874331","-58,4541797",15
"-34,604281","-58,4596389",11
"-34,6275964","-58,3815426",1
"-34,6275915","-58,3813555",1
"-34,6277149","-58,3816409",1
"-34,6272681","-58,3818697",1
"-34,6272714","-58,381674",1
"-34,6272615","-58,3814744",1
"-34,6272418","-58,3809833",1
"-34,627232","-58,3806438",1
"-34,6272254","-58,3804642",1
"-34,630482","-58,381671",1
"-34,630546","-58,381401",1
"-34,6261049","-58,3821452",1
"-34,6256647","-58,3821612",1
"-34,6255168","-58,3821612",1
"-34,6253624","-58,3821572",1
"-34,6251816","-58,3821612",1
"-34,6264081","-58,3787793",1
"-34,6289648","-58,3789758",1
"-34,6266494","-58,3823356",1
"-34,6265005","-58,3823481",1
"-34,5912339","-58,3733908",1
"-34,627578","-58,3807641",1
"-34,62472","-58,42169",2
"-34,6574659","-58,4472803",8
"-34,658356","-58,448077",8
"-34,6140866","-58,4592789",6
"-34,5859","-58,4424074",14
"-34,5734209","-58,5032872",12
"-34,5722271","-58,5050627",12
"-34,584567","-58,4891915",12
"-34,6160306","-58,4588261",7
"-34,618173","-58,4550011",6
"-34,6517506","-58,4434201",8
"-34,5735813","-58,5096999",12
"-34,574823","-58,509816",12
"-34,613197","-58,40117",12
"-34,560022","-58,471859",12
"-34,6427741","-58,4606359",7
"-34,6450183","-58,4650837",9
"-34,5601435","-58,4876025",12
"-34,5586235","-58,4886663",12
"-34,5585897","-58,4886899",12
"-34,5517722","-58,4925504",12
"-34,6426206","-58,4093488",4
"-34,5801865","-58,4336285",14
"-34,5532337","-58,497019",12
"-34,6437939","-58,4998941",10
"-34,6196407","-58,5092232",10
"-34,6219262","-58,4925991",10
"-34,6230194","-58,4939278",10
"-34,6338755","-58,4831324",10
"-34,6267288","-58,4863201",10
"-34,640249","-58,498682",10
"-34,6276927","-58,4861153",10
"-34,6295855","-58,4915017",10
"-34,5505688","-58,4376416",13
"-34,5476002","-58,4439596",13
"-34,6392543","-58,5277326",9
"-34,6002016","-58,3713696",1
"-34,5721473","-58,5083165",12
"-34,5716975","-58,5071779",12
"-34,572835","-58,508948",7
"-34,6174453","-58,37856",1
"-34,588702","-58,4911026",15
"-34,575813","-58,4879604",12
"-34,6258621","-58,4785761",10
"-34,6092415","-58,3751402",1
"-34,6277076","-58,4858696",10
"-34,630358","-58,3744628",4
"-34,6209928","-58,3840837",1
"-34,6215048","-58,3913039",1
"-34,6223616","-58,4022456",3
"-34,6231378","-58,406979",3
"-34,6236724","-58,4103089",3
"-34,6201331","-58,3872601",1
"-34,622685","-58,38713",1
"-34,6145944","-58,3886009",1
"-34,602987","-58,4154677",5
"-34,6354011","-58,4041461",4
"-34,6697015","-58,4762704",8
"-34,6714748","-58,4783145",8
"-34,6465979","-58,4969433",9
"-34,6105242","-58,4820009",11
"-34,616888","-58,4482731",6
"-34,6169283","-58,4483938",6
"-34,6199299","-58,4565182",6
"-34,6417561","-58,5262077",9
"-34,6185889","-58,4660307",7
"-34,6377608","-58,3570803",4
"-34,6213364","-58,3885802",1
"-34,605221","-58,369514",1
"-34,6144614","-58,5093194",11
"-34,6388441","-58,4180605",5
"-34,5773539","-58,4457907",13
"-34,5794151","-58,4469192",13
"-34,6335889","-58,4813809",10
"-34,631105","-58,382454",1
"-34,6174683","-58,4634215",7
"-34,6196068","-58,4686731",7
"-34,6204134","-58,4712777",7
"-34,6174635","-58,4067516",3
"-34,6311954","-58,4048995",4
"-34,687842","-58,4717304",8
"-34,6897395","-58,4692236",8
"-34,565969","-58,45414",13
"-34,6158556","-58,4496902",6
"-34,589721","-58,3952447",2
"-34,5892263","-58,3964672",2
"-34,5907473","-58,3948175",2
"-34,5916415","-58,3958664",2
"-34,5928488","-58,3971517",2
"-34,5974899","-58,4039078",2
"-34,5975085","-58,4038002",2
"-34,5979422","-58,4012962",2
"-34,5979985","-58,4009711",2
"-34,6085628","-58,3906623",1
"-34,5914653","-58,3968458",2
"-34,5931117","-58,3975195",2
"-34,6547595","-58,4436401",8
"-34,6543577","-58,4434483",8
"-34,5997713","-58,4042426",3
"-34,5990746","-58,4040209",3
"-34,5708518","-58,487772",12
"-34,5708344","-58,4877859",12
"-34,5671743","-58,4906947",12
"-34,5638597","-58,4931943",12
"-34,5761486","-58,507888",12
"-34,6228718","-58,5245066",10
"-34,6599783","-58,5141222",9
"-34,659952","-58,5140766",9
"-34,6493384","-58,4999171",9
"-34,5817973","-58,4921891",12
"-34,565926","-58,506337",12
"-34,558509","-58,45027",13
"-34,558717","-58,449956",13
"-34,5849773","-58,4885417",15
"-34,6279411","-58,4431192",6
"-34,6136146","-58,406552",3
"-34,6569852","-58,4463889",8
"-34,5706936","-58,4895037",12
"-34,5679815","-58,4916292",12
"-34,565768","-58,4933329",12
"-34,5649265","-58,4816675",12
"-34,5631269","-58,4830248",12
"-34,5611221","-58,4845467",12
"-34,5609778","-58,4832709",12
"-34,6042139","-58,4054741",3
"-34,6565816","-58,4461866",8
"-34,5900169","-58,4740698",15
"-34,5645243","-58,4810454",12
"-34,6099099","-58,470587",11
"-34,6554006","-58,5089904",9
"-34,6563803","-58,5075222",9
"-34,6563803","-58,5075222",9
"-34,6777839","-58,4909592",8
"-34,5936296","-58,4294254",14
"-34,6059698","-58,4650977",11
"-34,603756","-58,4662534",11
"-34,6146837","-58,4605973",7
"-34,6150652","-58,430106",6
"-34,6076657","-58,514604",11
"-34,6039456","-58,5153525",11
"-34,572137","-58,395655",14
"-34,6534177","-58,519274",9
"-34,5601435","-58,4876025",12
"-34,6422574","-58,4153814",4
"-34,6061393","-58,4400793",6
"-34,6092084","-58,4398691",6
"-34,6181233","-58,4135566",5
"-34,655347","-58,50675",9
"-34,6460338","-58,4965887",9
"-34,6432892","-58,4132599",4
"-34,6451702","-58,414144",4
"-34,6448491","-58,4139693",4
"-34,6448491","-58,4139693",4
"-34,6474728","-58,4155204",4
"-34,6450274","-58,4140663",4
"-34,6450274","-58,4140663",4
"-34,6340991","-58,3596954",4
"-34,6343268","-58,3595466",4
"-34,6343364","-58,3595404",4
"-34,5805012","-58,4506723",13
"-34,5804864","-58,451317",15
"-34,5795537","-58,4535629",13
"-34,5792033","-58,4546555",13
"-34,6548482","-58,4120405",4
"-34,6034094","-58,4349823",15
"-34,671706","-58,4736602",8
"-34,6208092","-58,4758378",11
"-34,6116062","-58,4739549",11
"-34,6142047","-58,4718788",11
"-34,6343486","-58,434804",7
"-34,627079","-58,4737101",7
"-34,6109848","-58,5202851",11
"-34,638798","-58,449859",7
"-34,6352187","-58,3952569",4
"-34,6362595","-58,413988",5
"-34,6345561","-58,4112457",5
"-34,5886949","-58,4723078",15
"-34,587816","-58,439667",14
"-34,5922948","-58,4329215",14
"-34,5976799","-58,4199852",14
"-34,6017905","-58,4333193",15
"-34,6006188","-58,4368059",15
"-34,5943785","-58,4448481",15
"-34,6018484","-58,4331462",15
"-34,6024046","-58,4295342",5
"-34,6019001","-58,4329917",15
"-34,5968423","-58,4421955",15
"-34,6019244","-58,4329193",15
"-34,6019907","-58,4327211",15
"-34,5779912","-58,4682109",15
"-34,5850641","-58,4448657",15
"-34,665918","-58,49117",8
"-34,669079","-58,496021",9
"-34,673169","-58,501397",9
"-34,6684053","-58,49419",9
"-34,6722183","-58,4983311",8
"-34,5894487","-58,3946084",2
"-34,583331","-58,4047984",14
"-34,6189285","-58,5302437",10
"-34,6219261","-58,5300589",10
"-34,6431264","-58,5288121",9
"-34,6311993","-58,4155995",5
"-34,6082324","-58,4215794",5
"-34,5972806","-58,420158",14
"-34,5952944","-58,4198186",14
"-34,6261823","-58,471771",7
"-34,5724408","-58,4787074",12
"-34,5680994","-58,4714624",13
"-34,5701558","-58,4748481",12
"-34,6304428","-58,4190123",5
"-34,5552496","-58,4153448",14
"-34,6318302","-58,4741685",10
"-34,6445289","-58,5206569",9
"-34,6254873","-58,4538962",6
"-34,6259573","-58,4191131",5
"-34,594382","-58,402875",2
"-34,6383513","-58,4160812",5
"-34,6184421","-58,3987714",3
"-34,646578","-58,496922",9
"-34,6235074","-58,4023416",3
"-34,626582","-58,381251",1
"-34,6396863","-58,4159991",4
"-34,595337","-58,383907",1
"-34,6391019","-58,5199557",9
"-34,6390919","-58,5201377",9
"-34,6082478","-58,3919215",1
"-34,5891429","-58,369695",1
"-34,5924614","-58,3761244",1
"-34,5932766","-58,3748059",1
"-34,5906109","-58,4189991",14
"-34,5935622","-58,395668",2
"-34,6053766","-58,4938852",11
"-34,5982016","-58,4833108",11
"-34,606897","-58,4965077",11
"-34,6151937","-58,4086117",3
"-34,6152358","-58,4089399",3
"-34,6155382","-58,4131019",5
"-34,6233942","-58,5042696",10
"-34,6149719","-58,4229823",5
"-34,6208294","-58,4166034",5
"-34,6216215","-58,4165282",5
"-34,6016219","-58,3692512",1
"-34,6158859","-58,464192",7
"-34,6278979","-58,3824265",1
"-34,605583","-58,4184114",5
"-34,59528","-58,4167474",14
"-34,5473196","-58,4650689",13
"-34,6034856","-58,3922683",1
"-34,575644","-58,43046",14
"-34,6247039","-58,4216011",5
"-34,5935467","-58,3815083",1
"-34,5911599","-58,3814815",1
"-34,5910711","-58,3814815",1
"-34,5759402","-58,4090144",14
"-34,6424745","-58,4439771",7
"-34,618554","-58,4196963",5
"-34,6138172","-58,4205559",5
"-34,6138172","-58,4205559",5
"-34,6242057","-58,4191903",5
"-34,6379891","-58,4174605",5
"-34,5743109","-58,4254128",14
"-34,6143077","-58,4786826",11
"-34,6136151","-58,5230987",11
"-34,554044","-58,4768162",12
"-34,5702382","-58,4911769",12
"-34,5654624","-58,4821539",12
"-34,6029298","-58,4242605",5
"-34,5882276","-58,4529396",15
"-34,5580657","-58,4669442",13
"-34,5499095","-58,4738676",12
"-34,5474973","-58,4752149",12
"-34,553975","-58,4773459",12
"-34,5526698","-58,4749937",12
"-34,6606948","-58,5023563",9
"-34,636695","-58,403869",5
"-34,5921058","-58,4648307",15
"-34,6591207","-58,4702262",8
"-34,6679361","-58,4741949",8
"-34,6649994","-58,4728441",8
"-34,6699279","-58,4750761",8
"-34,6101374","-58,4707858",11
"-34,6383473","-58,3572087",4
"-34,6383879","-58,3572927",4
"-34,6386809","-58,357898",4
"-34,567047","-58,420801",14
"-34,5658199","-58,4202863",14
"-34,5691273","-58,4223928",14
"-34,5714678","-58,4249836",14
"-34,654499","-58,521029",9
"-34,5717091","-58,4585381",13
"-34,5684106","-58,4576235",13
"-34,5711386","-58,458264",13
"-34,6084926","-58,4970605",11
"-34,624659","-58,390914",1
"-34,6218841","-58,3914386",1
"-34,6206657","-58,3550369",4
"-34,624003","-58,3433748",4
"-34,6222954","-58,3538309",4
"-34,622699","-58,354317",4
"-34,6225296","-58,4167063",5
"-34,6508273","-58,4709365",9
"-34,646043","-58,4089391",4
"-34,562613","-58,420897",14
"-34,5556149","-58,431866",14
"-34,5491559","-58,438976",13
"-34,6023834","-58,4426306",15
"-34,6045969","-58,4458784",15
"-34,5835653","-58,4555462",15
"-34,6186181","-58,4760492",11
"-34,62766605","-58,39503546",2
"-34,6273386","-58,3912838",4
"-34,6273388","-58,3913031",4
"-34,6273394","-58,391361",4
"-34,6270183","-58,3867831",1
"-34,5892688","-58,4871653",15
"-34,6467069","-58,4053026",4
"-34,586413","-58,457772",15
"-34,64027","-58,37723",4
"-34,6097314","-58,3822895",1
"-34,6301483","-58,3788512",1
"-34,630147","-58,378855",1
"-34,617024","-58,368549",1
"-34,6512373","-58,3920208",4
"-34,630379","-58,5137894",10
"-34,6269597","-58,5182289",10
"-34,623658","-58,522514",10
"-34,5894507","-58,5158624",11
"-34,5923869","-58,5064694",11
"-34,6091984","-58,4798172",11
"-34,6037191","-58,4686878",11
"-34,633906","-58,5226445",10
"-34,6002442","-58,3972008",3
"-34,5572189","-58,4486684",13
"-34,5521664","-58,4327699",14
"-34,585997","-58,454663",15
"-34,6035295","-58,4738565",15
"-34,5644924","-58,4986935",12
"-34,6606487","-58,4898935",9
"-34,6626186","-58,4874317",9
"-34,584831","-58,400279",2
"-34,6258491","-58,3823532",1
"-34,625597","-58,382361",1
"-34,625258","-58,3823706",1
"-34,6305538","-58,5033751",10
"-34,562896","-58,443246",13
"-34,563029","-58,442931",13
"-34,563175","-58,443071",13
"-34,563378","-58,443084",13
"-34,6004469","-58,4416492",15
"-34,5910293","-58,4986177",15
"-34,5894356","-58,4960612",15
"-34,5873407","-58,4523853",15
"-34,6185097","-58,4152712",5
"-34,592524","-58,4193617",14
"-34,6051516","-58,4979319",11
"-34,5566532","-58,449987",13
"-34,6404322","-58,5109343",9
"-34,6430641","-58,5074581",9
"-34,5499108","-58,4459153",13
"-34,5792714","-58,4950075",12
"-34,561333","-58,4654",13
"-34,5612454","-58,4650156",13
"-34,5732024","-58,4845575",12
"-34,5736619","-58,4853373",12
"-34,5734017","-58,4848957",12
"-34,5735534","-58,485153",12
"-34,6378191","-58,4054187",4
"-34,6429066","-58,4044383",4
"-34,6157223","-58,3658988",1
"-34,615201","-58,365947",1
"-34,6267196","-58,4820931",10
"-34,5956276","-58,4511608",15
"-34,6105242","-58,4820009",11
"-34,6213075","-58,4741236",7
"-34,5452519","-58,431159",13
"-34,5443919","-58,4318551",13
"-34,551719","-58,427836",14
"-34,551472","-58,4283878",14
"-34,5455246","-58,4313203",13
"-34,5456434","-58,4312779",13
"-34,5426273","-58,4354849",13
"-34,5425248","-58,4360733",13
"-34,546623","-58,430915",13
"-34,549276","-58,430903",13
"-34,549781","-58,430591",13
"-34,5737132","-58,4809071",12
"-34,5737132","-58,4809071",12
"-34,560643","-58,4591925",13
"-34,664523","-58,4898547",8
"-34,6654029","-58,4887432",8
"-34,5825289","-58,4509118",15
"-34,5825366","-58,4509163",15
"-34,5849569","-58,4523549",15
"-34,5822546","-58,4043549",14
"-34,6016699","-58,5105919",11
"-34,6384265","-58,3571138",4
"-34,6384912","-58,3572581",4
"-34,6133639","-58,528536",10
"-34,6051508","-58,3686956",1
"-34,6229866","-58,3979476",3
"-34,6073089","-58,4059798",3
"-34,6086398","-58,4061491",3
"-34,60835","-58,4061747",3
"-34,60835","-58,4061747",3
"-34,6052367","-58,4057077",3
"-34,6051348","-58,4056835",3
"-34,655266","-58,417423",4
"-34,572231","-58,3953672",2
"-34,563593","-58,4041781",14
"-34,566511","-58,400834",14
"-34,562662","-58,4056",14
"-34,542517","-58,471542",12
"-34,5949235","-58,4398643",15
"-34,5950477","-58,439748",15
"-34,610168","-58,4078275",3
"-34,6390611","-58,5167628",9
"-34,638914","-58,5195588",9
"-34,6389102","-58,5196325",9
"-34,6862978","-58,4568632",8
"-34,6863947","-58,4569591",8
"-34,6949806","-58,4669414",8
"-34,60951147","-58,37379991",1
"-34,6352231","-58,4028948",4
"-34,5918276","-58,5137393",11
"-34,6527546","-58,4165663",4
"-34,6529055","-58,416568",4
"-34,6475899","-58,4163321",4
"-34,6472373","-58,416309",4
"-34,605047","-58,3789069",1
"-34,631186","-58,382449",1
"-34,62487","-58,41076",3
"-34,5995427","-58,4089212",3
"-34,5995427","-58,4089212",3
"-34,6048524","-58,4574133",6
"-34,617931","-58,4127555",5
"-34,5911903","-58,4074869",2
"-34,59107","-58,407874",2
"-34,5951951","-58,3990932",2
"-34,5895953","-58,4092963",2
"-34,5951236","-58,399456",2
"-34,6617354","-58,4689538",8
"-34,6059095","-58,3964585",3
"-34,6060227","-58,3991624",3
"-34,6066556","-58,4091752",3
"-34,606127","-58,4133528",3
"-34,5792743","-58,4192738",14
"-34,5782756","-58,4183124",14
"-34,5794301","-58,4194238",14
"-34,5754333","-58,4155762",14
"-34,6099763","-58,5098333",11
"-34,686284","-58,4632403",8
"-34,6865156","-58,4626138",8
"-34,686432","-58,462707",8
"-34,6867367","-58,4624032",8
"-34,6520379","-58,4090172",4
"-34,6512369","-58,5255222",9
"-34,6141274","-58,4608425",11
"-34,575707","-58,4839351",12
"-34,5805642","-58,4747778",15
"-34,5773831","-58,4817543",12
"-34,5781044","-58,4803678",12
"-34,577019","-58,4823004",12
"-34,5807488","-58,4746143",15
"-34,577019","-58,4823004",12
"-34,5732342","-58,48789",12
"-34,5734926","-58,4875576",12
"-34,5733987","-58,4876784",12
"-34,564065","-58,4962905",12
"-34,5748049","-58,4858391",12
"-34,5749164","-58,4856536",12
"-34,5747335","-58,4859578",12
"-34,574853","-58,485714",12
"-34,6010341","-58,3756015",1
"-34,601068","-58,376209",1
"-34,6020999","-58,3952979",3
"-34,6198431","-58,4093154",3
"-34,6198431","-58,4093154",3
"-34,63993154","-58,40595695",4
"-34,6507562","-58,4160027",4
"-34,6009285","-58,3945797",3
"-34,6011854","-58,4011575",3
"-34,5999174","-58,3755665",1
"-34,6527766","-58,3755545",4
"-34,568677","-58,456641",13
"-34,6308675","-58,4129947",5
"-34,6334589","-58,4129328",5
"-34,558911","-58,449621",13
"-34,5513247","-58,4753287",12
"-34,6329833","-58,4310685",7
"-34,5839187","-58,4010085",14
"-34,630979","-58,4228874",5
"-34,678216","-58,4873569",8
"-34,646189","-58,4534539",7
"-34,6712869","-58,4976465",9
"-34,5628375","-58,4631056",13
"-34,6561099","-58,5245068",9
"-34,5857463","-58,4605913",15
"-34,614423","-58,365691",1
"-34,6123","-58,3769259",1
"-34,596634","-58,471969",15
"-34,58922","-58,48424",15
"-34,5418137","-58,4777994",12
"-34,5424518","-58,4797317",12
"-34,5432447","-58,4821376",12
"-34,5446511","-58,4849065",12
"-34,5885515","-58,5038653",12
"-34,5910399","-58,5079006",11
"-34,5456507","-58,4843734",12
"-34,5472113","-58,4831896",12
"-34,5447053","-58,4827846",12
"-34,5434652","-58,4796279",12
"-34,5427314","-58,4773856",12
"-34,6133617","-58,45710671",6
"-34,61557572","-58,45618008",6
"-34,6022222","-58,4624963",15
"-34,5810304","-58,4381695",14
"-34,5697839","-58,4322808",14
"-34,614218","-58,4001877",3
"-34,6406215","-58,4090027",4
"-34,6338701","-58,3829125",4
"-34,6637106","-58,5102214",9
"-34,6590862","-58,5046991",9
"-34,6567231","-58,5018458",9
"-34,6397977","-58,479775",9
"-34,5671618","-58,456177",13
"-34,6066877","-58,4750575",11
"-34,6048045","-58,4711857",11
"-34,597247","-58,4640748",15
"-34,6158501","-58,4156871",5
"-34,6441986","-58,3612279",4
"-34,6121651","-58,400908",3
"-34,6044846","-58,4984932",11
"-34,6066348","-58,5021823",11
"-34,6079012","-58,5043529",11
"-34,6021731","-58,4007581",3
"-34,5975849","-58,4172728",14
"-34,5633384","-58,4515563",13
"-34,6712633","-58,4945724",8
"-34,671032","-58,4946988",8
"-34,6712637","-58,497312",9
"-34,5999595","-58,4175647",5
"-34,5906518","-58,4891963",15
"-34,5863355","-58,4913285",12
"-34,6248008","-58,4662673",7
"-34,603588","-58,4717886",15
"-34,6447414","-58,421322",4
"-34,6053139","-58,3876582",1
"-34,6043497","-58,472557",15
"-34,596847","-58,4133353",2
"-34,64206418","-58,45079494",7
"-34,65340576","-58,47397625",9
"-34,67776037","-58,49181712",8
"-34,64313572","-58,46096453",7
"-34,67209822","-58,49366747",8
"-34,61095668","-58,41167584",3
"-34,61324319","-58,41137711",3
"-34,61324319","-58,41137711",3
"-34,62299526","-58,41048739",3
"-34,62775678","-58,41000695",3
"-34,62779578","-58,41000333",3
"-34,63000168","-58,4097999",4
"-34,63008091","-58,40979338",4
"-34,63262829","-58,40954809",4
"-34,63264493","-58,40954648",4
"-34,63752863","-58,40912656",4
"-34,60923759","-58,50797681",11
"-34,65981247","-58,49295799",9
"-34,66183212","-58,49069908",9
"-34,66532119","-58,4863415",8
"-34,66947089","-58,48106019",8
"-34,67086956","-58,47924734",8
"-34,58745086","-58,40757668",2
"-34,604811","-58,38857",1
"-34,60393991","-58,38421869",1
"-34,65679561","-58,40577075",4
"-34,64686039","-58,37356719",4
"-34,64625649","-58,37101101",4
"-34,64872966","-58,37623874",4
"-34,65833745","-58,39179787",4
"-34,65413289","-58,39484411",4
"-34,62199655","-58,41280905",5
"-34,5642102","-58,45787327",13
"-34,56525734","-58,45965244",13
"-34,57657733","-58,47818956",12
"-34,57821396","-58,47996585",12
"-34,57931002","-58,4817993",12
"-34,57931002","-58,4817993",12
"-34,58047299","-58,48384038",12
"-34,58041406","-58,48373674",12
"-34,58158656","-58,48580205",12
"-34,5826679","-58,48770558",12
"-34,57928035","-58,4426524",13
"-34,61634439","-58,47214833",11
"-34,61832287","-58,47057185",11
"-34,60398654","-58,49597407",11
"-34,6065884","-58,50023934",11
"-34,57315977","-58,46806162",15
"-34,59384855","-58,46800234",15
"-34,59195324","-58,4654387",15
"-34,60327299","-58,52432228",11
"-34,61169081","-58,36308486",1
"-34,59784765","-58,36831536",1
"-34,59317543","-58,36995258",1
"-34,6538897","-58,44034691",7
"-34,60107152","-58,37627179",1
"-34,65504302","-58,43922774",8
"-34,64524048","-58,4318452",4
"-34,60593713","-58,45254568",15
"-34,60462399","-58,45762329",15
"-34,61391932","-58,52534048",10
"-34,60201327","-58,46730503",15
"-34,64335618","-58,46077476",7
"-34,58959471","-58,4386626",15
"-34,5881753","-58,4378938",14
"-34,560086","-58,447526",13
"-34,59765","-58,465982",15
"-34,65771","-58,416462",4
"-34,584495","-58,368661",1
"-34,584588","-58,368489",1
"-34,584668","-58,368317",1
"-34,584372","-58,367969",1
"-34,584544","-58,367679",1
"-34,584712","-58,367416",1
"-34,6006947","-58,44362337",15
"-34,63199885","-58,40817162",4
"-34,63199885","-58,40817162",4
"-34,63410882","-58,40796014",4
"-34,5869804","-58,4500016",15
"-34,63359413","-58,39031482",1
"-34,6092877","-58,41225642",3
"-34,6092877","-58,41225642",3
"-34,60929376","-58,41236886",3
"-34,60748064","-58,38364525",1
"-34,60701028","-58,37684321",1
"-34,62733881","-58,41974021",5
"-34,60048665","-58,4875831",11
"-34,64863242","-58,44029498",7
"-34,64980046","-58,44289938",7
"-34,61192496","-58,52828313",10
"-34,61119743","-58,46236161",11
"-34,543488","-58,474005",11
"-34,55478689","-58,47351403",12
"-34,55286502","-58,47497189",12
"-34,55031266","-58,47693815",12
"-34,54804801","-58,47866613",12
"-34,54575672","-58,48040404",12
"-34,60532041","-58,36863004",1
"-34,60532184","-58,36864699",1
"-34,61010561","-58,38336479",1
"-34,62684749","-58,48836999",10
"-34,60962826","-58,41791149",5
"-34,55624013","-58,47518019",1
"-34,5582507","-58,4734797",12
"-34,6390654","-58,5094889",10
"-34,605238","-58,369747",1
"-34,57045","-58,398412",14
"-34,6142801","-58,4156288",5
"-34,61433","-58,41584",5
"-34,62372","-58,34234",4
"-34,623948","-58,343413",4
"-34,624234","-58,3461469",4
"-34,6241688","-58,3506926",4
"-34,6183987","-58,3558925",4
"-34,587348","-58,37123",1
"-34,587079","-58,371",1
"-34,58669","-58,370678",1
"-34,586253","-58,370313",1
"-34,585754","-58,369884",1
"-34,65090542","-58,38744026",4
"-34,65452995","-58,37493584",4
"-34,64950534","-58,37685557",4
"-34,64774056","-58,37753909",4
"-34,65593037","-58,37588969",4
"-34,65643737","-58,37877183",4
"-34,65658203","-58,38158538",4
"-34,65679469","-58,38552945",4
"-34,63897505","-58,37487666",4
"-34,63656361","-58,37824245",4
"-34,63652254","-58,37825405",4
"-34,6547645","-58,38535526",4
"-34,65371366","-58,38606898",4
"-34,65224227","-58,38024299",4
"-34,64726209","-58,38114217",4
"-34,64500243","-58,38117273",4
"-34,64680067","-58,38760487",4
"-34,64647655","-58,38532496",4
"-34,64628444","-58,37114062",4
"-34,64283273","-58,36314735",4
"-34,6392101","-58,36927486",4
"-34,63875746","-58,36575332",4
"-34,63877039","-58,36585341",4
"-34,63748563","-58,36163053",4
"-34,6362818","-58,35863308",4
"-34,6362818","-58,35863308",4
"-34,63551892","-58,36200475",4
"-34,63407724","-58,35787425",4
"-34,64245292","-58,38110405",4
"-34,64062459","-58,36146078",4
"-34,627248","-58,358545",4
"-34,62945686","-58,35535946",4
"-34,608728","-58,377445",1
"-34,63888983","-58,52006288",9
"-34,63888983","-58,52006288",9
"-34,63889198","-58,52002051",9
"-34,63905217","-58,52092022",9
"-34,6389121","-58,51959566",9
"-34,63468359","-58,48604067",10
"-34,63894858","-58,50970459",10
"-34,63887982","-58,5093141",10
"-34,638856","-58,50917768",10
"-34,60926325","-58,39405858",3
"-34,600763","-58,404567",14
"-34,6429466","-58,438712",7
"-34,6316894","-58,3915202",4
"-34,632613","-58,3953859",4
"-34,65231225","-58,46694392",9
"-34,65671405","-58,46780074",9
"-34,65852047","-58,46958957",8
"-34,65866758","-58,46957468",8
"-34,65599641","-58,46693813",9
"-34,66281415","-58,46989721",8
"-34,6609956","-58,46820163",8
"-34,66257267","-58,46955382",8
"-34,66058384","-58,4674594",8
"-34,659749","-58,468375",8
"-34,659175","-58,469287",8
"-34,65983727","-58,46851088",8
"-34,65752662","-58,46767042",8
"-34,656083","-58,465028",9
"-34,6552965","-58,46507149",9
"-34,65694781","-58,46726306",9
"-34,65892485","-58,46963232",8
"-34,65414784","-58,46627716",9
"-34,65395406","-58,46652223",9
"-34,6535479","-58,4666226",9
"-34,5458676","-58,48560095",12
"-34,56293905","-58,4723407",12
"-34,55796717","-58,47139527",12
"-34,56061174","-58,47696215",12
"-34,56451279","-58,472251",12
"-34,54967297","-58,4764922",12
"-34,54826065","-58,47719022",12
"-34,5457122","-58,47841392",12
"-34,54249525","-58,47639976",12
"-34,54506849","-58,47515566",12
"-34,54661122","-58,47440327",12
"-34,5483418","-58,47355213",12
"-34,56131298","-58,46833618",12
"-34,5572611","-58,4780744",12
"-34,6512583","-58,41291578",4
"-34,650434","-58,409497",4
"-34,61084585","-58,41708222",5
